WKT,name,prov,date,key
"POINT (-110.89547 32.304511667)",Crotalus atrox,inat,2024/09/02,239557709
"POINT (-110.84183686 31.868622644)",Crotalus atrox,inat,2024/08/31,239498499
"POINT (-97.871955 30.168138333)",Crotalus atrox,inat,2024/08/24,239479251
"POINT (-109.03581117 31.886616667)",Crotalus atrox,inat,2024/09/01,239436531
"POINT (-103.69021667 25.490775)",Crotalus atrox,inat,2024/09/02,239433778
"POINT (-109.457695 31.45687)",Crotalus atrox,inat,2024/08/29,239418840
"POINT (-109.1364 31.685063333)",Crotalus atrox,inat,2024/08/29,239418830
"POINT (-109.03596833 32.014995)",Crotalus atrox,inat,2024/08/29,239418820
"POINT (-112.76376408 33.32570655)",Crotalus atrox,inat,2024/09/01,239414804
"POINT (-99.059055955 29.960467503)",Crotalus atrox,inat,2024/09/02,239413607
"POINT (-97.473561332 30.578118341)",Crotalus atrox,inat,2024/09/02,239408432
"POINT (-100.38052469 33.150113631)",Crotalus atrox,inat,2024/09/02,239399235
"POINT (-101.31199069 33.070226532)",Crotalus atrox,inat,2024/09/01,239399138
"POINT (-101.12481582 33.587617147)",Crotalus atrox,inat,2024/09/01,239397732
"POINT (-101.00540308 33.525262873)",Crotalus atrox,inat,2024/09/01,239396921
"POINT (-110.76418356 32.184251981)",Crotalus atrox,inat,2024/09/02,239384217
"POINT (-110.65147946 30.865452537)",Crotalus atrox,inat,2005/02/25,239355944
"POINT (-110.97580846 31.89624917)",Crotalus atrox,inat,2024/09/01,239349968
"POINT (-110.88399327 31.8782966)",Crotalus atrox,inat,2024/09/01,239349930
"POINT (-110.9501492 33.159407376)",Crotalus atrox,inat,2024/09/01,239342965
"POINT (-110.96975204 33.124668291)",Crotalus atrox,inat,2024/09/01,239342953
"POINT (-98.476836111 36.1143)",Crotalus atrox,inat,2024/09/01,239327798
"POINT (-109.12798473 31.91833573)",Crotalus atrox,inat,2024/08/26,239322670
"POINT (-109.08797958 31.894122228)",Crotalus atrox,inat,2024/08/26,239322078
"POINT (-98.464472222 36.057161111)",Crotalus atrox,inat,2024/09/01,239320842
"POINT (-96.976341667 32.62233)",Crotalus atrox,inat,2024/09/01,239320748
"POINT (-97.997576818 30.069035643)",Crotalus atrox,inat,2024/09/01,239318775
"POINT (-98.602255 29.603508333)",Crotalus atrox,inat,2024/09/01,239315536
"POINT (-98.098470122 30.049726236)",Crotalus atrox,inat,2024/09/01,239314969
"POINT (-95.632483333 28.762319444)",Crotalus atrox,inat,2024/09/01,239312854
"POINT (-109.13029679 31.922888236)",Crotalus atrox,inat,2024/08/26,239310159
"POINT (-111.63918333 33.136125)",Crotalus atrox,inat,2024/08/30,239308855
"POINT (-97.5755522 27.931381394)",Crotalus atrox,inat,2024/09/01,239301793
"POINT (-109.0879633 31.8944274)",Crotalus atrox,inat,2024/08/25,239291765
"POINT (-109.0359609 31.991037279)",Crotalus atrox,inat,2024/08/25,239285412
"POINT (-112.78794285 33.299409142)",Crotalus atrox,inat,2024/09/01,239276439
"POINT (-112.76376408 33.32570655)",Crotalus atrox,inat,2024/09/01,239276169
"POINT (-107.31786239 32.997441221)",Crotalus atrox,inat,2024/08/25,239275632
"POINT (-107.3175463 32.995808378)",Crotalus atrox,inat,2024/08/25,239275369
"POINT (-111.779175 33.629488333)",Crotalus atrox,inat,2024/08/31,239251038
"POINT (-98.436461111 31.828991667)",Crotalus atrox,inat,2024/09/01,239248338
"POINT (-110.81675 32.315813333)",Crotalus atrox,inat,2024/08/31,239230618
"POINT (-110.75714167 31.942945)",Crotalus atrox,inat,2024/09/01,239206215
"POINT (-99.130325907 28.259586119)",Crotalus atrox,inat,2024/08/31,239182860
"POINT (-109.12169649 31.872115106)",Crotalus atrox,inat,2024/08/31,239167065
"POINT (-108.4671332 31.644504218)",Crotalus atrox,inat,2024/08/31,239167002
"POINT (-108.48676186 31.555789285)",Crotalus atrox,inat,2024/08/31,239166862
"POINT (-108.5384024 31.511412216)",Crotalus atrox,inat,2024/08/31,239166766
"POINT (-108.54959167 31.454161667)",Crotalus atrox,inat,2024/08/31,239166559
"POINT (-108.56549487 31.263075715)",Crotalus atrox,inat,2024/08/31,239166483
"POINT (-108.44763102 31.261860547)",Crotalus atrox,inat,2024/08/31,239166339
"POINT (-108.48759503 31.386071129)",Crotalus atrox,inat,2024/08/31,239166189
"POINT (-108.49472832 31.323639077)",Crotalus atrox,inat,2024/08/31,239166073
"POINT (-108.43517363 31.375881027)",Crotalus atrox,inat,2024/08/31,239165987
"POINT (-108.47347892 31.313605249)",Crotalus atrox,inat,2024/08/31,239165851
"POINT (-108.41012622 31.516993098)",Crotalus atrox,inat,2024/08/31,239165512
"POINT (-108.49865557 31.63863023)",Crotalus atrox,inat,2024/08/31,239165331
"POINT (-108.44718378 31.734829292)",Crotalus atrox,inat,2024/08/31,239165191
"POINT (-108.57821061 31.791306504)",Crotalus atrox,inat,2024/08/31,239164774
"POINT (-108.4057508 31.639342168)",Crotalus atrox,inat,2024/08/31,239164610
"POINT (-111.7679 33.778977778)",Crotalus atrox,inat,2024/08/31,239141254
"POINT (-111.768125 33.780511111)",Crotalus atrox,inat,2024/08/31,239141213
"POINT (-112.2027444 33.8546807)",Crotalus atrox,inat,2024/08/31,239132350
"POINT (-115.93771997 33.519697)",Crotalus atrox,inat,2024/08/30,239110324
"POINT (-99.134179521 28.350621616)",Crotalus atrox,inat,2024/08/31,239110318
"POINT (-98.385475 35.903088333)",Crotalus atrox,inat,2024/08/31,239108485
"POINT (-98.481074616 35.869613715)",Crotalus atrox,inat,2024/08/31,239100485
"POINT (-110.88689167 32.259358333)",Crotalus atrox,inat,2024/08/31,239094710
"POINT (-100.81929722 23.835766667)",Crotalus atrox,inat,2024/08/29,239091833
"POINT (-110.21502778 30.931469444)",Crotalus atrox,inat,2024/08/09,239089071
"POINT (-110.28001333 31.91308)",Crotalus atrox,inat,2024/08/30,239007011
"POINT (-112.00783803 33.437051851)",Crotalus atrox,inat,2024/07/07,239004141
"POINT (-111.97474556 33.522145548)",Crotalus atrox,inat,2024/07/06,239004089
"POINT (-112.00323848 33.408587473)",Crotalus atrox,inat,2024/07/06,239003828
"POINT (-112.1846779 33.455077097)",Crotalus atrox,inat,2024/07/06,239003471
"POINT (-112.18693436 33.562209759)",Crotalus atrox,inat,2024/07/06,239003369
"POINT (-112.04557499 33.536231022)",Crotalus atrox,inat,2024/07/06,239003341
"POINT (-112.05571935 33.599568743)",Crotalus atrox,inat,2024/07/06,239002968
"POINT (-112.08210015 33.576800952)",Crotalus atrox,inat,2024/07/06,239002930
"POINT (-112.17846877 33.50489393)",Crotalus atrox,inat,2024/07/06,239002893
"POINT (-112.05119281 33.502716334)",Crotalus atrox,inat,2024/07/06,239002262
"POINT (-112.10475877 33.540609015)",Crotalus atrox,inat,2024/07/04,238989766
"POINT (-112.00647514 33.468966132)",Crotalus atrox,inat,2024/07/04,238989225
"POINT (-111.91624359 33.504369935)",Crotalus atrox,inat,2024/07/04,238989183
"POINT (-111.9655301 33.429908313)",Crotalus atrox,inat,2024/07/04,238989060
"POINT (-112.74210256 33.170003757)",Crotalus atrox,inat,2024/08/30,238975221
"POINT (-112.76766267 33.255290081)",Crotalus atrox,inat,2024/08/30,238974992
"POINT (-109.14315189 31.911245038)",Crotalus atrox,inat,2024/08/07,238951625
"POINT (-110.7362959 32.1802194)",Crotalus atrox,inat,2024/08/30,238949707
"POINT (-110.72493823 32.203594539)",Crotalus atrox,inat,2024/08/30,238949704
"POINT (-109.38652 31.995578333)",Crotalus atrox,inat,2024/08/30,238909834
"POINT (-110.81281003 32.317992803)",Crotalus atrox,inat,2024/08/24,238908433
"POINT (-110.90969937 31.646209545)",Crotalus atrox,inat,2023/08/15,238900152
"POINT (-110.8106048 32.3165663)",Crotalus atrox,inat,2024/08/30,238899990
"POINT (-112.05466383 34.262161667)",Crotalus atrox,inat,2024/08/30,238898973
"POINT (-98.559374641 29.066435421)",Crotalus atrox,inat,2024/08/29,238890424
"POINT (-96.588136667 29.724645)",Crotalus atrox,inat,2024/08/30,238858113
"POINT (-99.176486134 28.587054499)",Crotalus atrox,inat,2024/08/30,238849390
"POINT (-111.970997 33.657891)",Crotalus atrox,inat,2024/08/30,238819932
"POINT (-111.8758128 33.7579484)",Crotalus atrox,inat,2024/08/30,238799783
"POINT (-106.51619356 32.267051474)",Crotalus atrox,inat,2024/08/30,238789478
"POINT (-100.19995825 31.353399474)",Crotalus atrox,inat,2024/08/30,238768627
"POINT (-102.06278058 32.034679726)",Crotalus atrox,inat,2024/08/30,238763008
"POINT (-111.17601111 32.315491667)",Crotalus atrox,inat,2024/08/23,238736791
"POINT (-111.25070833 32.248141667)",Crotalus atrox,inat,2024/08/22,238736769
"POINT (-111.24080556 32.248122222)",Crotalus atrox,inat,2024/08/23,238736750
"POINT (-111.23589444 32.248030556)",Crotalus atrox,inat,2024/08/23,238736748
"POINT (-111.25202222 32.248194444)",Crotalus atrox,inat,2024/08/24,238736746
"POINT (-110.725595 32.165325)",Crotalus atrox,inat,2024/08/29,238718274
"POINT (-110.72557833 32.165333333)",Crotalus atrox,inat,2024/08/29,238718253
"POINT (-110.168125 31.620093)",Crotalus atrox,inat,2021/06/21,238702608
"POINT (-100.85558586 25.444836834)",Crotalus atrox,inat,2024/08/29,238671097
"POINT (-110.34938139 31.222663825)",Crotalus atrox,inat,2024/08/24,238624248
"POINT (-110.39306629 31.297472692)",Crotalus atrox,inat,2024/08/24,238624186
"POINT (-111.73432853 34.438500353)",Crotalus atrox,inat,2023/04/17,238612823
"POINT (-110.95123729 32.57860851)",Crotalus atrox,inat,2024/08/28,238612300
"POINT (-110.92928947 32.48254467)",Crotalus atrox,inat,2024/08/28,238611932
"POINT (-104.85079348 31.93139819)",Crotalus atrox,inat,2018/05/09,238611416
"POINT (-110.96301467 32.546230207)",Crotalus atrox,inat,2024/08/28,238611372
"POINT (-110.94998839 32.432468158)",Crotalus atrox,inat,2024/08/28,238611178
"POINT (-110.86355111 32.503697055)",Crotalus atrox,inat,2024/08/28,238610980
"POINT (-110.98956207 32.560733614)",Crotalus atrox,inat,2024/08/28,238610760
"POINT (-110.94836238 32.417505636)",Crotalus atrox,inat,2024/08/28,238610529
"POINT (-110.86622395 32.544122765)",Crotalus atrox,inat,2024/08/28,238610316
"POINT (-110.94877228 32.400656496)",Crotalus atrox,inat,2024/08/28,238610051
"POINT (-103.331275 35.095958333)",Crotalus atrox,inat,2024/08/29,238609440
"POINT (-111.788937 33.682553)",Crotalus atrox,inat,2012/04/18,238600273
"POINT (-108.94270333 32.1373)",Crotalus atrox,inat,2024/08/28,238581089
"POINT (-104.02431383 30.0959)",Crotalus atrox,inat,2024/08/28,238579868
"POINT (-104.03298883 30.1296695)",Crotalus atrox,inat,2024/08/28,238579809
"POINT (-104.31723833 30.545763333)",Crotalus atrox,inat,2024/08/28,238579552
"POINT (-104.354255 30.533936667)",Crotalus atrox,inat,2024/08/28,238579405
"POINT (-108.93082925 32.090612338)",Crotalus atrox,inat,2024/08/19,238573076
"POINT (-110.760445 32.23542)",Crotalus atrox,inat,2024/08/16,238544868
"POINT (-107.16093857 32.544158748)",Crotalus atrox,inat,2024/08/28,238539310
"POINT (-107.08412303 32.433197458)",Crotalus atrox,inat,2024/08/28,238539285
"POINT (-107.16370955 32.448764788)",Crotalus atrox,inat,2024/08/28,238539268
"POINT (-107.03909325 32.562078273)",Crotalus atrox,inat,2024/08/28,238539228
"POINT (-98.679961667 34.725963333)",Crotalus atrox,inat,2024/08/27,238524036
"POINT (-111.14397424 32.26629327)",Crotalus atrox,inat,2024/08/28,238508563
"POINT (-111.05520483 29.063750456)",Crotalus atrox,inat,2024/08/20,238487024
"POINT (-110.13635819 31.546997308)",Crotalus atrox,inat,2024/08/28,238481312
"POINT (-109.15957073 31.951345669)",Crotalus atrox,inat,2024/08/27,238472090
"POINT (-109.10397693 31.904060457)",Crotalus atrox,inat,2024/08/27,238468209
"POINT (-109.08230644 31.978485735)",Crotalus atrox,inat,2024/08/27,238468122
"POINT (-110.98963 32.194695003)",Crotalus atrox,inat,2024/08/24,238453751
"POINT (-109.02973002 31.952022193)",Crotalus atrox,inat,2024/08/07,238384804
"POINT (-98.48754045 29.275006477)",Crotalus atrox,inat,2024/08/27,238359351
"POINT (-98.487597669 29.27484968)",Crotalus atrox,inat,2024/08/27,238359350
"POINT (-109.22156271 31.955547655)",Crotalus atrox,inat,2024/08/26,238339917
"POINT (-104.664229 30.546227)",Crotalus atrox,inat,2024/08/14,238339822
"POINT (-104.32149444 30.544222222)",Crotalus atrox,inat,2024/08/15,238339736
"POINT (-109.19155305 31.943755238)",Crotalus atrox,inat,2024/08/16,238339508
"POINT (-104.24697222 30.534833333)",Crotalus atrox,inat,2024/08/17,238338860
"POINT (-104.62419167 30.553519444)",Crotalus atrox,inat,2024/08/18,238338686
"POINT (-111.16738045 31.295943198)",Crotalus atrox,inat,2024/08/26,238337330
"POINT (-111.00968954 31.262087664)",Crotalus atrox,inat,2024/08/26,238337275
"POINT (-101.5881683 30.6027591)",Crotalus atrox,inat,2024/08/27,238334122
"POINT (-110.63137833 32.058991667)",Crotalus atrox,inat,2024/08/27,238323337
"POINT (-99.927321667 32.493428333)",Crotalus atrox,inat,2024/08/26,238297494
"POINT (-110.17825305 31.641975533)",Crotalus atrox,inat,2024/08/27,238297036
"POINT (-97.593686126 31.082004914)",Crotalus atrox,inat,2024/08/27,238288878
"POINT (-98.598443013 29.318847997)",Crotalus atrox,inat,2024/08/27,238281537
"POINT (-110.90563833 32.429158333)",Crotalus atrox,inat,2024/08/27,238272092
"POINT (-111.72200684 29.187241402)",Crotalus atrox,inat,2024/08/27,238258476
"POINT (-111.34023296 32.258827523)",Crotalus atrox,inat,2024/08/17,238257020
"POINT (-110.341355 31.937638333)",Crotalus atrox,inat,2024/08/27,238254660
"POINT (-110.96474191 31.776810675)",Crotalus atrox,inat,2024/08/15,238231769
"POINT (-102.05780933 32.057259543)",Crotalus atrox,inat,2024/08/27,238229858
"POINT (-110.93073657 31.619980022)",Crotalus atrox,inat,2024/08/26,238213513
"POINT (-108.87908 32.137138833)",Crotalus atrox,inat,2024/08/26,238196842
"POINT (-108.87907167 32.1240055)",Crotalus atrox,inat,2024/08/26,238196802
"POINT (-109.03584167 31.88687)",Crotalus atrox,inat,2024/08/26,238196595
"POINT (-109.0507055 31.871653333)",Crotalus atrox,inat,2024/08/26,238196250
"POINT (-110.80981236 32.322296859)",Crotalus atrox,inat,2024/08/26,238194870
"POINT (-109.5573358 32.129047)",Crotalus atrox,inat,2024/08/20,238169328
"POINT (-109.6194426 32.1756303)",Crotalus atrox,inat,2024/08/20,238169170
"POINT (-109.6475911 32.1841672)",Crotalus atrox,inat,2024/08/20,238169039
"POINT (-108.9905541 32.074747)",Crotalus atrox,inat,2024/08/20,238168870
"POINT (-108.9271183 31.9383596)",Crotalus atrox,inat,2024/08/21,238168566
"POINT (-108.8714723 31.9431626)",Crotalus atrox,inat,2024/08/21,238168509
"POINT (-108.714704 31.9570991)",Crotalus atrox,inat,2024/08/21,238168470
"POINT (-103.5780782 30.1330647)",Crotalus atrox,inat,2024/08/21,238167770
"POINT (-110.87235333 32.266796667)",Crotalus atrox,inat,2024/08/25,238166893
"POINT (-97.64067 30.140713833)",Crotalus atrox,inat,2024/08/26,238165797
"POINT (-111.01172273 31.877489034)",Crotalus atrox,inat,2024/08/26,238164933
"POINT (-111.31632207 32.414228265)",Crotalus atrox,inat,2024/08/02,238099882
"POINT (-100.6315 25.98253)",Crotalus atrox,inat,2024/08/25,238096872
"POINT (-111.1002557 32.1916266)",Crotalus atrox,inat,2024/08/15,238079570
"POINT (-107.42538159 32.894660071)",Crotalus atrox,inat,2024/08/22,238076251
"POINT (-103.58156616 30.203629824)",Crotalus atrox,inat,2024/08/13,238047016
"POINT (-103.69100917 30.269393682)",Crotalus atrox,inat,2024/08/13,238046455
"POINT (-110.99916547 31.611091943)",Crotalus atrox,inat,2024/08/25,238029990
"POINT (-110.8723526 32.266796112)",Crotalus atrox,inat,2024/08/25,238022433
"POINT (-98.627901971 29.602941446)",Crotalus atrox,inat,2024/08/25,238019081
"POINT (-99.582352778 28.805533333)",Crotalus atrox,inat,2020/03/14,238015876
"POINT (-97.850800598 30.094115533)",Crotalus atrox,inat,2022/09/11,238015870
"POINT (-97.873875204 30.029265926)",Crotalus atrox,inat,2022/09/06,238015869
"POINT (-98.83027219 30.496475244)",Crotalus atrox,inat,2020/04/01,238015859
"POINT (-110.72513549 32.203719898)",Crotalus atrox,inat,2024/08/25,238005898
"POINT (-111.73873175 33.61264385)",Crotalus atrox,inat,2024/08/25,238000497
"POINT (-111.76169667 34.514708333)",Crotalus atrox,inat,2024/08/25,237990323
"POINT (-112.61587769 33.95984432)",Crotalus atrox,inat,2024/08/24,237984659
"POINT (-111.05743373 29.063618997)",Crotalus atrox,inat,2024/08/24,237982144
"POINT (-103.639825 30.337758333)",Crotalus atrox,inat,2024/08/21,237981640
"POINT (-103.57806333 30.133052833)",Crotalus atrox,inat,2024/08/21,237981406
"POINT (-111.05189765 29.061668382)",Crotalus atrox,inat,2024/08/24,237979678
"POINT (-111.05159723 29.061930968)",Crotalus atrox,inat,2024/08/24,237979046
"POINT (-111.615845 33.582395)",Crotalus atrox,inat,2024/07/02,237904565
"POINT (-111.16544344 32.243128108)",Crotalus atrox,inat,2024/08/24,237903474
"POINT (-111.80416167 33.680716667)",Crotalus atrox,inat,2024/07/01,237902970
"POINT (-111.69719667 33.65387)",Crotalus atrox,inat,2024/06/30,237898633
"POINT (-111.53381333 33.64645)",Crotalus atrox,inat,2024/06/28,237897345
"POINT (-111.68077167 33.607795)",Crotalus atrox,inat,2024/06/25,237894148
"POINT (-111.7730044 33.694804632)",Crotalus atrox,inat,2024/06/25,237893117
"POINT (-110.8825025 32.155708492)",Crotalus atrox,inat,2024/08/25,237890551
"POINT (-111.670975 33.766995)",Crotalus atrox,inat,2024/06/24,237889650
"POINT (-111.75692 33.581038333)",Crotalus atrox,inat,2024/06/22,237886557
"POINT (-111.03154752 31.727298663)",Crotalus atrox,inat,2024/08/13,237881740
"POINT (-97.645834612 30.546698314)",Crotalus atrox,inat,2024/08/25,237848981
"POINT (-108.7257 31.9565)",Crotalus atrox,inat,2024/08/15,237756477
"POINT (-109.98133197 34.767247438)",Crotalus atrox,inat,2024/08/15,237661919
"POINT (-110.9733396 31.994106126)",Crotalus atrox,inat,2024/08/24,237657575
"POINT (-109.08261117 31.89103)",Crotalus atrox,inat,2024/08/23,237594215
"POINT (-108.90763 31.943445)",Crotalus atrox,inat,2024/08/23,237590575
"POINT (-108.83843833 31.945086667)",Crotalus atrox,inat,2024/08/23,237590308
"POINT (-108.79264667 31.951836667)",Crotalus atrox,inat,2024/08/23,237590142
"POINT (-108.95777167 31.937688333)",Crotalus atrox,inat,2024/08/23,237589946
"POINT (-108.95797833 31.937636667)",Crotalus atrox,inat,2024/08/23,237589898
"POINT (-95.927758944 41.225755722)",Crotalus atrox,inat,2019/08/06,237579254
"POINT (-99.02660045 30.69979397)",Crotalus atrox,inat,2024/08/23,237568390
"POINT (-103.9662956 30.298827)",Crotalus atrox,inat,2024/08/20,237545938
"POINT (-103.5833868 30.0576489)",Crotalus atrox,inat,2024/08/20,237545892
"POINT (-104.27573327 30.607568828)",Crotalus atrox,inat,2024/08/19,237545601
"POINT (-103.7898253 30.690054)",Crotalus atrox,inat,2024/08/19,237545136
"POINT (-109.14557341 31.672018916)",Crotalus atrox,inat,2024/08/14,237540252
"POINT (-109.4312592 31.205681324)",Crotalus atrox,inat,2024/08/14,237540220
"POINT (-105.9791327 32.9646392)",Crotalus atrox,inat,2024/08/23,237539405
"POINT (-109.16692214 31.815291053)",Crotalus atrox,inat,2024/08/15,237538920
"POINT (-109.0866722 31.867791396)",Crotalus atrox,inat,2024/08/19,237538556
"POINT (-109.02956566 31.982417228)",Crotalus atrox,inat,2024/08/21,237537718
"POINT (-111.96173216 33.881729873)",Crotalus atrox,inat,2024/08/23,237500846
"POINT (-111.95755362 33.882758659)",Crotalus atrox,inat,2024/08/23,237500839
"POINT (-110.923961 31.823434727)",Crotalus atrox,inat,2024/08/20,237421956
"POINT (-109.02702217 32.0366555)",Crotalus atrox,inat,2024/08/22,237416995
"POINT (-110.72192114 32.199601463)",Crotalus atrox,inat,2024/08/22,237407099
"POINT (-110.81532127 32.278514856)",Crotalus atrox,inat,2024/08/22,237402488
"POINT (-97.403182872 30.308052999)",Crotalus atrox,inat,2024/08/22,237398860
"POINT (-111.08669668 31.503098036)",Crotalus atrox,inat,2024/08/17,237394394
"POINT (-108.99051667 32.074738833)",Crotalus atrox,inat,2024/08/20,237381309
"POINT (-108.94947833 32.1099445)",Crotalus atrox,inat,2024/08/20,237381246
"POINT (-109.64756667 32.18417)",Crotalus atrox,inat,2024/08/20,237380904
"POINT (-109.61945333 32.175633333)",Crotalus atrox,inat,2024/08/20,237380669
"POINT (-109.55735833 32.129063833)",Crotalus atrox,inat,2024/08/20,237380269
"POINT (-111.12513689 32.340216475)",Crotalus atrox,inat,2024/08/14,237376836
"POINT (-112.16266423 33.351167527)",Crotalus atrox,inat,2024/08/13,237372082
"POINT (-111.94909795 33.258080165)",Crotalus atrox,inat,2024/08/13,237372078
"POINT (-109.14208264 31.915100085)",Crotalus atrox,inat,2024/08/03,237367998
"POINT (-97.868521667 30.194058333)",Crotalus atrox,inat,2024/07/28,237334565
"POINT (-111.01358055 32.22638)",Crotalus atrox,inat,2024/08/22,237308177
"POINT (-98.427636667 30.313521667)",Crotalus atrox,inat,2024/08/22,237266750
"POINT (-92.963744903 34.92910781)",Crotalus atrox,inat,2023/11/04,237266144
"POINT (-110.81023604 32.104679885)",Crotalus atrox,inat,2023/04/24,237258626
"POINT (-111.199495 32.31582)",Crotalus atrox,inat,2024/08/21,237254505
"POINT (-95.90715 36.213046667)",Crotalus atrox,inat,2024/08/21,237249319
"POINT (-110.76656726 32.903178817)",Crotalus atrox,inat,2007/09/05,237245642
"POINT (-109.1556562 31.9040005)",Crotalus atrox,inat,2014/07/25,237240747
"POINT (-110.84872673 31.577702444)",Crotalus atrox,inat,2024/08/21,237238192
"POINT (-110.84413833 31.437141667)",Crotalus atrox,inat,2024/08/21,237235260
"POINT (-109.32366167 31.49987)",Crotalus atrox,inat,2024/08/21,237228229
"POINT (-111.06404688 33.744583842)",Crotalus atrox,inat,2024/08/15,237223543
"POINT (-109.35932097 26.873771)",Crotalus atrox,inat,2024/08/02,237214696
"POINT (-109.35921397 26.876186)",Crotalus atrox,inat,2024/07/16,237214672
"POINT (-109.357585 26.873471972)",Crotalus atrox,inat,2024/07/09,237214669
"POINT (-109.36487997 26.881467)",Crotalus atrox,inat,2024/06/27,237214658
"POINT (-109.35750697 26.873730972)",Crotalus atrox,inat,2024/06/26,237214656
"POINT (-92.852510762 34.86742926)",Crotalus atrox,inat,2024/06/08,237210242
"POINT (-109.357826 26.873605)",Crotalus atrox,inat,2024/06/20,237209773
"POINT (-103.43066399 35.533160512)",Crotalus atrox,inat,2024/07/26,237177836
"POINT (-110.76382152 32.26997173)",Crotalus atrox,inat,2024/08/08,237176317
"POINT (-112.369811 33.988583)",Crotalus atrox,inat,2024/08/21,237146764
"POINT (-110.31133333 31.950353333)",Crotalus atrox,inat,2024/08/21,237109519
"POINT (-106.7516 32.474899)",Crotalus atrox,inat,2024/08/21,237106295
"POINT (-110.98923667 31.851825)",Crotalus atrox,inat,2024/08/20,237062152
"POINT (-110.90007 31.805095)",Crotalus atrox,inat,2024/08/20,237062138
"POINT (-103.7565586 30.478914787)",Crotalus atrox,inat,2024/08/20,237038317
"POINT (-111.04012197 31.395768)",Crotalus atrox,inat,2024/08/13,237017447
"POINT (-112.1376233 33.9183576)",Crotalus atrox,inat,2024/08/19,236962790
"POINT (-109.1718052 31.6438691)",Crotalus atrox,inat,2024/08/17,236951448
"POINT (-97.877978806 30.022899754)",Crotalus atrox,inat,2024/08/20,236912310
"POINT (-108.8466541 32.108677497)",Crotalus atrox,inat,2024/08/19,236899314
"POINT (-108.9723123 32.164260475)",Crotalus atrox,inat,2024/08/19,236898695
"POINT (-108.95983821 32.020874309)",Crotalus atrox,inat,2024/08/19,236858140
"POINT (-108.83963322 32.107335907)",Crotalus atrox,inat,2024/08/19,236857483
"POINT (-110.141572 31.547948)",Crotalus atrox,inat,2013/07/31,236856090
"POINT (-110.82202833 32.309433333)",Crotalus atrox,inat,2024/08/19,236850222
"POINT (-109.0408992 25.601491053)",Crotalus atrox,inat,2024/08/17,236832363
"POINT (-97.873811667 30.184678333)",Crotalus atrox,inat,2024/08/18,236813796
"POINT (-106.19471912 35.803038969)",Crotalus atrox,inat,2024/06/01,236810424
"POINT (-105.92714167 32.747138889)",Crotalus atrox,inat,2024/08/12,236809430
"POINT (-101.33259813 26.098947188)",Crotalus atrox,inat,2024/08/19,236799419
"POINT (-108.60854177 30.8788978)",Crotalus atrox,inat,2024/08/11,236703502
"POINT (-112.71154361 33.892894391)",Crotalus atrox,inat,2024/08/18,236666813
"POINT (-104.32151167 30.544208333)",Crotalus atrox,inat,2024/08/15,236655472
"POINT (-110.77497167 32.175696667)",Crotalus atrox,inat,2024/08/18,236655377
"POINT (-110.72638667 32.217070361)",Crotalus atrox,inat,2024/08/17,236655223
"POINT (-111.0509106 29.0629813)",Crotalus atrox,inat,2024/08/17,236633747
"POINT (-111.25440961 31.442999511)",Crotalus atrox,inat,2024/07/17,236633422
"POINT (-103.2971631 30.2156333)",Crotalus atrox,inat,2024/08/17,236621598
"POINT (-103.0293901 30.2142854)",Crotalus atrox,inat,2024/08/17,236621578
"POINT (-102.9837527 30.2080962)",Crotalus atrox,inat,2024/08/17,236621549
"POINT (-102.019108 30.551501)",Crotalus atrox,inat,2024/08/17,236610442
"POINT (-100.09343369 32.551587301)",Crotalus atrox,inat,2024/03/30,236565883
"POINT (-100.15098819 32.479730719)",Crotalus atrox,inat,2024/03/12,236565203
"POINT (-110.95803962 32.248695374)",Crotalus atrox,inat,2024/07/27,236562897
"POINT (-106.51921257 35.180818001)",Crotalus atrox,inat,2024/09/10,241007249
"POINT (-111.62764697 33.437674492)",Crotalus atrox,inat,2024/08/20,240991595
"POINT (-101.913073 35.599152212)",Crotalus atrox,inat,2024/09/10,240980875
"POINT (-108.97160518 32.090573602)",Crotalus atrox,inat,2024/09/07,240945028
"POINT (-110.77420833 32.282271667)",Crotalus atrox,inat,2024/09/05,240892504
"POINT (-109.48979167 31.93645)",Crotalus atrox,inat,2024/09/08,240890755
"POINT (-111.14430283 32.63718)",Crotalus atrox,inat,2024/09/09,240890648
"POINT (-109.45728333 31.984263333)",Crotalus atrox,inat,2024/09/08,240890559
"POINT (-109.023225 31.905911667)",Crotalus atrox,inat,2024/09/07,240890380
"POINT (-109.03582783 31.903166667)",Crotalus atrox,inat,2024/09/07,240890302
"POINT (-107.8283805 35.119074944)",Crotalus atrox,inat,2024/09/09,240859623
"POINT (-113.0210195 31.943213333)",Crotalus atrox,inat,2024/09/04,240838076
"POINT (-112.04216117 33.219171667)",Crotalus atrox,inat,2024/07/25,240827180
"POINT (-112.084525 33.227846667)",Crotalus atrox,inat,2024/07/25,240826694
"POINT (-111.69329667 33.679866667)",Crotalus atrox,inat,2024/07/24,240826017
"POINT (-111.698295 33.644628333)",Crotalus atrox,inat,2024/07/24,240825660
"POINT (-111.70156167 33.630458333)",Crotalus atrox,inat,2024/07/24,240825531
"POINT (-111.6127681 33.45656236)",Crotalus atrox,inat,2024/07/24,240825260
"POINT (-111.69351167 33.682358333)",Crotalus atrox,inat,2024/07/24,240825175
"POINT (-111.69322167 33.688113333)",Crotalus atrox,inat,2024/07/24,240824986
